name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist,artist_id,genres,genres_str,main_genre,file_path,genre_array2
Solo (Reprise),Frank Ocean,2qtoRFCOEL1gRn5q9DJC7F,https://p.scdn.co/mp3-preview/dd110e756a983419dd636d0e7f634a4106bf1652?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,0.541,0.747,-6.811,0.162,0.4039999999999999,0.0,0.086,0.604,0.5243001639344265,0.5724098360655737,0.4645065573770491,0.0521663850819672,0.2084991803278689,0.166994262295082,0.3941901639344262,2h93pZq0e7k5yf4dywlkpM,['neo soul'],['neo soul'],rnb,../mp3songs/48_genres_11_main_genres/Solo (Reprise).mp3,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Weekend,Louis The Child,1VCHNbal0VtE2plMRzvoho,https://p.scdn.co/mp3-preview/6f6d94d1019858c916dbfcbca6671ac716510a39?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737e23338ed400192ad6cde223,0.684,0.774,-5.9510000000000005,0.188,0.26,0.0,0.108,0.448,0.2128931578947368,0.6607894736842105,0.6331052631578947,0.0025973168421052,0.2517736842105262,0.185357894736842,0.4654210526315789,7wg1qvie3KqDNQbAkTdbX0,['edm'],['edm'],dance,../mp3songs/48_genres_11_main_genres/Weekend.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]"
Rock With You,Michael Jackson,5yxIenY5kSLlgTr3XGYw9p,https://p.scdn.co/mp3-preview/84c2e3b3b64ac49a7d22dd785f4b844301abcf1b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7,0.7929999999999999,0.741,-6.494,0.0393,0.0794,0.00029,0.1159999999999999,0.856,0.2553004343163538,0.7097158176943704,0.6932241286863278,0.0459846155764075,0.1961648793565684,0.069310455764075,0.6253930294906169,3fMbdgg4jU18AjLCKBhRSm,"['r&b', 'soul']","['r&b', 'soul']",rnb,../mp3songs/48_genres_11_main_genres/Rock With You.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Beastmode,"Yellow Claw, Stoltenhoff",6yMiMpRVMjSKUN4ClxU9i8,,,0.665,0.973,,0.26,,,,0.135,,,,,,,,"47z7ZrgFoBvVpCnElCE3Zh, 6HKR0MHpgba3ZRBXYfPiq0",['hardstyle'],['hardstyle'],techno,../mp3songs/Hardcore_Techno_Hardstyle/Beastmode.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Have Mercy,Cordae,0GwYkXgQdqY4dyRffHw3HT,https://p.scdn.co/mp3-preview/f0248fd6ca4ac9ec38ec519c986a6dc1aa569c6d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e6d6d392a66a7f9172fe57c8,0.794,0.44,-7.8610000000000015,0.131,0.0806,0.0,0.198,0.276,0.1039111111111111,0.7216666666666666,0.6163333333333334,2.577777777777778e-06,0.1811111111111111,0.2855555555555556,0.3627777777777777,0huGjMyP507tBCARyzSkrv,"['hip hop', 'pop rap', 'rap', 'trap']","['hip hop', 'pop rap', 'rap', 'trap']",rap,../mp3songs/48_genres_11_main_genres/Have Mercy.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]"
Shadow Moses,Bring Me The Horizon,0z4sFQ2yzLbjzSsNC5qAkD,https://p.scdn.co/mp3-preview/a61b85bf7f2c75eaf142eab12d9616a01a97817c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f0e49b9bd7ca3dc5510611c7,0.45,0.986,-2.932,0.281,0.000241,0.0018,0.158,0.183,0.021223090140845,0.3524929577464791,0.8912816901408448,0.0127209935211267,0.2821661971830985,0.1110535211267605,0.2227239436619718,1Ffb6ejR6Fe5IamqA5oRUF,"['modern rock', 'rock']","['modern rock', 'rock']",rock,../mp3songs/48_genres_11_main_genres/Shadow Moses.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Battle Symphony,Linkin Park,3FQCJI2t5LTbsRPfYVBSVB,https://p.scdn.co/mp3-preview/0d5e44827994c1530c93331aacbd774def9f0511?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273145e1cf12538f5666511237d,0.653,0.8390000000000001,-5.077,0.0685,0.0369,0.0,0.068,0.669,0.0744997429906541,0.5514392523364481,0.8521682242990649,0.0339961280373831,0.2739149532710278,0.0993271028037383,0.4716939252336452,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'rock']","['alternative metal', 'nu metal', 'rock']",metal,../mp3songs/48_genres_11_main_genres/Battle Symphony.mp3,"[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
When You Say Nothing at All,Keith Whitley,1G60o2g78glgxC0No8SsvQ,https://p.scdn.co/mp3-preview/0f5bfd13f7ed6bd8ffc83d0c033011958be60565?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27397a9f130f1d93af44376aeee,0.6659999999999999,0.296,-15.412,0.0247,0.691,3.73e-06,0.0552,0.392,0.5652524999999996,0.6637499999999997,0.3632,0.0171089024999999,0.136685,0.03059,0.4540749999999999,0bc7dhY6YXL35m1G0jVwuW,"['country', 'country road']","['country', 'country road']",country,../mp3songs/48_genres_11_main_genres/When You Say Nothing at All.mp3,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]"
Rigamortus,Kendrick Lamar,2lD6AoA8qf2t4Dkf2TcmNK,https://p.scdn.co/mp3-preview/66bc9fbd7971dca5018b9d7a5472e69faa7ea42d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273eddb2639b74ac6c202032ebe,0.52,0.807,-6.2810000000000015,0.409,0.24,0.00257,0.1989999999999999,0.628,0.2209894347826088,0.6446739130434785,0.6741608695652175,0.0019258863913043,0.2676760869565219,0.2744765217391305,0.4705386956521738,2YZyLoL8N0Wb9xBt1NhZWg,"['hip hop', 'rap']","['hip hop', 'rap']",rap,../mp3songs/48_genres_11_main_genres/Rigamortus.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Spend My Life With You,Eric Benét,58s4iqgXFzXhBndBkg2AaD,https://p.scdn.co/mp3-preview/0ea395eda627aa1fd4dedb505f5e3b820e2780b8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735a95cfb3f6762be1d04fc332,0.583,0.435,-8.783999999999999,0.0386,0.434,5.489999999999999e-05,0.102,0.292,0.4733407142857144,0.6628571428571428,0.4417142857142857,3.563428571428571e-05,0.0958857142857142,0.0584785714285714,0.4841428571428571,1kjO72M26jZkv0aaGxJaov,"['contemporary r&b', 'neo soul', 'r&b']","['contemporary r&b', 'neo soul', 'r&b']",rnb,../mp3songs/48_genres_11_main_genres/Spend My Life With You.mp3,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"Danse macabre in G Minor, Op. 40",Camille Saint-Saëns,1IM8x4lxZVOOP9gpQD6c5s,https://p.scdn.co/mp3-preview/1a3894a986cf8b741768389eafd4b09d2dcd7f4d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736e92095455d289f8c6f5159e,0.442,0.181,-20.419,0.0443,0.906,0.6559999999999999,0.0598,0.172,0.9324949494949492,0.3070575757575757,0.1358304848484848,0.7186498787878784,0.1745393939393939,0.0511989898989898,0.1982505050505051,436sYg6CZhNefQJogaXeK0,['classical'],['classical'],classical,"../mp3songs/48_genres_11_main_genres/Danse macabre in G Minor, Op. 40.mp3","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
No Buses,Arctic Monkeys,4bKpnMKt2vBOQ1wZHGEJJO,https://p.scdn.co/mp3-preview/6579148c98a026a27a8295b4c38d94b343d40898?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27310b4e67fdf606b6d97fc0d0b,0.481,0.524,-9.051,0.0369,0.155,0.000147,0.0523,0.425,0.0752668883333333,0.4730833333333334,0.7636833333333333,0.0461565166666666,0.1824616666666666,0.0616716666666667,0.5675733333333333,7Ln80lUS6He07XvHI8qqHH,"['modern rock', 'rock']","['modern rock', 'rock']",rock,../mp3songs/48_genres_11_main_genres/No Buses.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Insane,Flume,0ULEBRTLZhgKisTpgKzAuB,https://p.scdn.co/mp3-preview/c4610854d1b718832122dff260e1f41df45551d2?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27354a01535b21aed50a7bcb8d4,0.348,0.536,-8.257,0.0454,0.0505,5.97e-05,0.121,0.0479,0.2143030434782609,0.5471739130434783,0.6155217391304348,0.0110739530434782,0.1448304347826087,0.1019782608695652,0.3523869565217392,6nxWCVXbOlEVRexSbLsTer,['edm'],['edm'],dance,../mp3songs/48_genres_11_main_genres/Insane.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]"
Sleeping Music (Piano Sleep Music),Deep Sleep Music Collective,1SPBJ5ol7xYyzxt1Gs0MTD,https://p.scdn.co/mp3-preview/454ea9366e43c7306c9c57a0dac5aa827bedc2a0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737a412fcec3a6908786e8d7f1,0.204,0.00297,-36.056,0.0445,0.964,0.984,0.111,0.0396,0.9418688524590164,0.1351918032786885,0.0026877049180327,0.9044590163934424,0.1082426229508196,0.0492606557377049,0.0461327868852459,6XJykeImeaTIiXaeoORBs5,['sleep'],['sleep'],ambient,../mp3songs/48_genres_11_main_genres/Sleeping Music (Piano Sleep Music).mp3,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Etude No. 2,Philip Glass,5bi8ryL6gy6a1BRXOf43y9,https://p.scdn.co/mp3-preview/f904bdf8888bb6983e4c0d0ad63f44edda03dd36?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f7916730d820b4d1373503c6,0.235,0.166,-19.632,0.0347,0.992,0.87,0.1009999999999999,0.0356,0.9144166666666668,0.2789722222222221,0.1099416666666666,0.8311474283333333,0.1287944444444444,0.0409333333333333,0.0978111111111111,69lxxQvsfAIoQbB20bEPFC,"['classical', 'compositional ambient']","['classical', 'compositional ambient']",classical,../mp3songs/48_genres_11_main_genres/Etude No. 2.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Feel It Still,Portugal. The Man,6QgjcU0zLnzq5OrUoSZ3OK,https://p.scdn.co/mp3-preview/c32d9479367a99fcf5f881e23e1381e6f87214e9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273af52c228c9619ff6298b08cd,0.8009999999999999,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,0.1503318518518518,0.5950370370370371,0.6803333333333332,0.0384761155555555,0.1878,0.0447185185185185,0.5487407407407406,4kI8Ie27vjvonwaB2ePh8T,['modern rock'],['modern rock'],rock,../mp3songs/48_genres_11_main_genres/Feel It Still.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
So Special,Mavado,3QsYrzBz48de2cqm670ym9,https://p.scdn.co/mp3-preview/2937de8f5d0c0a30f860a041fcdb710e8cc36c21?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273547ac83b173b65bad39c4b5a,0.606,0.752,-4.459,0.5820000000000001,0.0448,0.000234,0.0716,0.369,0.0372333333333333,0.599,0.773,0.000156,0.0944,0.4639999999999999,0.4263333333333333,0eezS9KmhdjGN436RdTIXu,['reggae fusion'],['reggae fusion'],reggae,../mp3songs/48_genres_11_main_genres/So Special.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Like I Ain't,Tech N9ne,5dqrgmHHBuUzwYKBXJuIm0,https://p.scdn.co/mp3-preview/f1610c922c74cf2c3af47294f539166f8a856912?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27369ca801157537b266dc93873,0.97,0.71,-5.2620000000000005,0.195,0.393,0.0,0.138,0.777,0.11023034375,0.73009375,0.7963750000000002,1.0771875e-06,0.3546421874999999,0.238925,0.5390625,6UBA15slIuadJ8h2lPRPos,['pop rap'],['pop rap'],rap,../mp3songs/48_genres_11_main_genres/Like I Ain't.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Hotel Room Service,Pitbull,6Rb0ptOEjBjPPQUlQtQGbL,https://p.scdn.co/mp3-preview/3f0b5b19017c2910bb066ec8c517f83b57be8993?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273956346ed9c201b6de9d3a1a2,0.851,0.629,-8.385,0.175,0.00705,0.000372,0.0746,0.789,0.0723972727272727,0.7545353535353534,0.7979494949494951,0.0006236092929292,0.2330323232323233,0.1525616161616161,0.7090202020202021,0TnOYISbd1XYRBk9myaseg,"['dance pop', 'pop']","['dance pop', 'pop']",pop,../mp3songs/48_genres_11_main_genres/Hotel Room Service.mp3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
It's Over Now,112,769geiA8btidGHda4BBDOJ,https://p.scdn.co/mp3-preview/dad203658d8d9c64544caa8c8a8292737b104215?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273272145dc06dd718118e8a349,0.66,0.71,-4.541,0.0409,0.0106,7.01e-06,0.0736,0.233,0.1583938181818182,0.666072727272727,0.5204363636363636,0.000143672,0.1432127272727272,0.0976236363636363,0.5327999999999999,7urq0VfqxEYEEiZUkebXT4,"['contemporary r&b', 'r&b']","['contemporary r&b', 'r&b']",rnb,../mp3songs/48_genres_11_main_genres/It's Over Now.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
It All Comes Out in the Wash,Miranda Lambert,41FLEFSeRCv19OBn0vLiaH,https://p.scdn.co/mp3-preview/7c494cb7866c9e930956cafa38777cb1edea08a6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273753e552f06e10a4987ea455b,0.602,0.73,-4.925,0.0314,0.00106,0.0001149999999999,0.095,0.923,0.190450704225352,0.5292676056338028,0.6977605633802819,0.0008151339436619,0.1718492957746479,0.0389070422535211,0.4884647887323944,66lH4jAE7pqPlOlzUKbwA0,"['contemporary country', 'country', 'country road']","['contemporary country', 'country', 'country road']",country,../mp3songs/48_genres_11_main_genres/It All Comes Out in the Wash.mp3,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]"
Mi Reina Del Dolor,Maná,57yEbqu0L6Dq614Vv5hHHL,https://p.scdn.co/mp3-preview/5390a7d0e9b81c663270f2f5b4d900b25872cc67?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273507bcad8411e6b5ca6add50c,0.611,0.858,-5.187,0.0312,0.00312,0.000375,0.0749,0.679,0.1876533834586466,0.648300751879699,0.7947142857142857,0.0111109836090225,0.1574533834586466,0.0349330827067669,0.6899473684210526,7okwEbXzyT2VffBmyQBWLz,"['latin pop', 'mexican pop']","['latin pop', 'mexican pop']",latino,../mp3songs/48_genres_11_main_genres/Mi Reina Del Dolor.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
Nancy Mulligan,Ed Sheeran,35QZaWQRkmnAVqBF1TLCxQ,https://p.scdn.co/mp3-preview/96644ed062a08f54434611cf88114de8c6d57177?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,0.68,0.852,-4.35,0.0349,0.117,0.0,0.0866,0.858,0.4222310064935065,0.6604415584415582,0.5035883116883119,0.0002381436363636,0.1761915584415585,0.0775935064935064,0.5084740259740257,6eUKZXaKkcviH0Ku9w2n3V,['pop'],['pop'],pop,../mp3songs/48_genres_11_main_genres/Nancy Mulligan.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
Flight to Amsterdam,White Noise Therapy,1IjRDlRGx7GdLRDtzGxGs9,https://p.scdn.co/mp3-preview/fd43ad277b12ef28b5874415278aa6420a0e4d14?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730fb953cc037ff3626e732616,0.148,0.475,-33.381,0.093,0.933,0.68,0.109,0.0392,0.5778333333333333,0.0246666666666666,0.08461705,0.5546666666666666,0.3083333333333333,0.0155,0.0065333333333333,1O7bUkov2v71fDS60GOfMD,['sleep'],['sleep'],ambient,../mp3songs/48_genres_11_main_genres/Flight to Amsterdam.mp3,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Hoes Mad,Famous Dex,1u8kqieXwWHMnetFOk8rjg,https://p.scdn.co/mp3-preview/c58a390f8ea150f42eeba3354814a5bd0fcecee1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e2ca548a7ae0b967bc7681ce,0.706,0.758,-7.542999999999997,0.126,0.0317,0.0,0.489,0.523,0.0646,0.807,0.6345714285714286,6.8e-05,0.3476285714285714,0.2358571428571428,0.5698571428571428,0WOxhx4hikIsyF3CRPLC8W,"['rap', 'trap']","['rap', 'trap']",rap,../mp3songs/48_genres_11_main_genres/Hoes Mad.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]"
POPSTAR (feat. Drake),DJ Khaled,6EDO9iiTtwNv6waLwa1UUq,https://p.scdn.co/mp3-preview/f06dde25172503546a3b136fba9822a89866a2d3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273efaecb4b9cbae7c120d14617,0.8,0.56,-4.8180000000000005,0.261,0.057,0.0,0.134,0.45,0.0569271999999999,0.6345405405405405,0.7531621621621625,3.464864864864865e-07,0.2975675675675676,0.1594675675675675,0.4824324324324325,0QHgL1lAIqAw0HtD7YldmP,"['hip hop', 'pop rap', 'rap']","['hip hop', 'pop rap', 'rap']",rap,../mp3songs/48_genres_11_main_genres/POPSTAR (feat. Drake).mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Thoughtful Approaching Thunderstorm,Nature Sounds,12NaMRIhp2K1gSFoPtxRhc,https://p.scdn.co/mp3-preview/5160b6210dc437b7a15afdf6caf539397fca5ce8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733060a6220c4daafea17cbe39,0.147,0.621,-38.051,0.0553,0.396,0.981,0.684,1e-05,0.27565775,0.134125,0.6417079166666667,0.788754916666667,0.4694208333333334,0.0846249999999999,0.0262316666666666,4NqS7DbPFYwZmniGHCPMpm,"['environmental', 'sleep', 'water']","['environmental', 'sleep', 'water']",ambient,../mp3songs/48_genres_11_main_genres/Thoughtful Approaching Thunderstorm.mp3,"[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]"
Lost for Words,Pink Floyd,4Ev1LZ4uzjnSvDHpgdyBZK,https://p.scdn.co/mp3-preview/b1a0de419fde49d4a96e3b75ba84f7aee71ebf9d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27333dbd2afabe4e8b858e72328,0.599,0.3989999999999999,-14.014,0.0248,0.128,0.00342,0.7120000000000001,0.222,0.3883355299516904,0.3832579710144933,0.4155951690821251,0.2996808681642513,0.3532768115942025,0.0592628019323672,0.2576584541062797,0k17h0D3J5VfsdmQ1iZtE9,"['classic rock', 'rock']","['classic rock', 'rock']",rock,../mp3songs/48_genres_11_main_genres/Lost for Words.mp3,"[0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Like I Ain't,Tech N9ne,5dqrgmHHBuUzwYKBXJuIm0,https://p.scdn.co/mp3-preview/f1610c922c74cf2c3af47294f539166f8a856912?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27369ca801157537b266dc93873,0.97,0.71,-5.2620000000000005,0.195,0.393,0.0,0.138,0.777,0.11023034375,0.73009375,0.7963750000000002,1.0771875e-06,0.3546421874999999,0.238925,0.5390625,6UBA15slIuadJ8h2lPRPos,['pop rap'],['pop rap'],rap,../mp3songs/48_genres_11_main_genres/Like I Ain't.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Take Five,King Tubby,0t0F3Qyt3kKFU7rGxKa02t,https://p.scdn.co/mp3-preview/b58f13a3328c03bd8a09ab3f0889642e26c5f902?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dd5730589891502ec30efcf5,0.718,0.341,-10.771,0.106,0.513,0.943,0.126,0.487,0.122369375,0.7804375,0.4191875000000001,0.7480249999999999,0.109125,0.0949625,0.4929999999999999,1AMMMSq3rJdZtFGnBXEkz7,"['reggae', 'roots reggae']","['reggae', 'roots reggae']",reggae,../mp3songs/48_genres_11_main_genres/Take Five.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
La Mitad Que Me Faltaba,Alejandro Fernández,1LV1VwcmwEYt7aHYfiPtbv,https://p.scdn.co/mp3-preview/dff8e4e3da5cde63ef492418604c695f0c744950?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e8a363fef108cc8397299f77,0.556,0.262,-13.523,0.0339,0.616,1.6e-05,0.2019999999999999,0.47,0.6030422535211268,0.5509718309859158,0.4283380281690142,0.0001286836619718,0.1956704225352113,0.0412140845070422,0.5027042253521126,6sq1yF0OZEWA4xoXVKW1L9,"['latin pop', 'mexican pop', 'musica mexicana']","['latin pop', 'mexican pop', 'musica mexicana']",latino,../mp3songs/48_genres_11_main_genres/La Mitad Que Me Faltaba.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
